reviewID,reviewerID,restaurantID,date,rating,reviewUsefulCount,reviewContent,flagged,name,location,yelpJoinDate,friendCount,reviewCount,firstCount,usefulCount,coolCount,funnyCount,complimentCount,tipCount,fanCount,restaurantRating,mnr,rl,rd,Maximum Content Similarity
4guWHkNNfIUGBuxH6VV_wQ,zyWj2xkEWmH4TH_OeZC5Nw,8d_DiHWB-pjBVW3a7D8EWg,6/23/2010,3,0,i ate sunda family thought food ok place looks really nice service ok i went recommendations friends,Y,Pina Zen Girl L.,"Chicago, IL",01-06-2010,0,9,0,0,0,0,0,0,0,4,0.083333333,17,0.25,0.071054492
QDZMZPsqibclrEAZ-WgO8Q,Hzzai5SxIA8-koqIZCvA9g,8d_DiHWB-pjBVW3a7D8EWg,03-07-2011,5,0,food great especially kobe beef it expensive bit pretentious food great the tuna sashimi i melted mouth i would recommend reservations gets pretty crowded overall delicious,Y,Vivian the vegetarian B.,"Chicago, IL",01-02-2009,0,18,0,4,1,1,1,0,0,4,0.083333333,26,0.25,0.102468382
9lvHTQ1dS3ajJaPUIY0AIQ,K8k-2MmJokAgI2jZ9jhjPw,8d_DiHWB-pjBVW3a7D8EWg,12-06-2011,3,0,this place great decor nice concept food definitely good my three stars stuck hostess non caring managers we greeted smile left stand 40 minutes many tables available i ll go back someone else treating me until much,Y,Remi SSA K.,"Creston, IL",01-09-2011,8,10,0,1,0,0,0,6,0,4,0.083333333,37,0.25,0.083137199
zsUUlah9L_nPUo-N-dF0Ww,5Qy_O17tZTYYShuECvME4Q,8d_DiHWB-pjBVW3a7D8EWg,03-03-2012,4,0,noisy noisy noisy trendy restaurant great place meet friends expect hear say not great place first date either imo want get know other the decor warm cozy the non traditional oxtail potstickers first pretty good the loompya crispy bland little dry side even dipping sauces the kobe beef tartare tasty my wife braised pork belly i braised short ribs good agreed could tender,Y,Jim Jedi Jim L.,"Sandy Hook, CT",01-10-2010,0,33,0,18,3,9,1,0,0,4,0.166666667,63,0,0.135349017
Ftvwz_u1eu5HcyUIUnLeaA,5Qy_O17tZTYYShuECvME4Q,vvhfPV-Llkd4fE2SHuLVvA,03-03-2012,4,0,we lunch recommendation concierge jw mariott great recommendation was i ribeye sandwich well prepared tender my wife eggs homemade hash enjoyed immensely we shared bread pastry basket friends banana bread apple turnover pretty darn good not bad pub food the decor also trendy fun sort iike clean subway station good way without piss smell i would definitely go back i return chicago 3 years,Y,Jim Jedi Jim L.,"Sandy Hook, CT",01-10-2010,0,33,0,18,3,9,1,0,0,4,0.166666667,64,0,0.135349017
L4lM-hcrtdORNcSZYq0twA,tHBtS3nTnd1xuHgVh3dcIw,8d_DiHWB-pjBVW3a7D8EWg,7/15/2009,2,0,disappointing experience warning do let seat back room the area restaurant far back behind half wall small much louder already loud restaurant our party three seated two large group parties even though available tables large room and yes dressed nicely arrived time reservation the two large parties back us talking other shrieking laughing high decibels evening we stuck found could even conversation terrible acoustics small area as exited back room sound main restaurant seemed almost quiet comparison we politely told manager way simply gave us card said ask next time came in yes food good menu intriguing experience awful really refuse try seat back or leave it s worth it,Y,Marilyn K.,"Oxford, MD",01-07-2009,0,2,0,0,0,0,0,0,0,4,0.166666667,110,0.5,0.087510303
FIuI871n5ZwYZMmaNXE9GA,tHBtS3nTnd1xuHgVh3dcIw,vvhfPV-Llkd4fE2SHuLVvA,7/15/2009,5,0,we love the gage the venue beautiful food fabulous service great serious wine list it s there we eaten many times never least bit disappointed dinner lunch ever i d list dishes i love would take long try nightly specials always interesting do try fois gras appetizer jar luscious the steak salad amazing elk steak fennel soup i could go on love the gage,Y,Marilyn K.,"Oxford, MD",01-07-2009,0,2,0,0,0,0,0,0,0,4,0.166666667,64,0.25,0.087510303
8QOBnEMPME-rkWJG3t1AtA,078EfkKnxhFs4X38YB_1DA,8d_DiHWB-pjBVW3a7D8EWg,08-04-2012,1,0,my date really wanted dinner sunda loves food i never heard great things thought i d give go we arrived around 7 30 pm friday i knew would busy expect seated long time the hostess nice said may dine communal tables bar we said thanks prefer table reservation asked wait she said would 40 minutes which awesome entered name telephone system we went bar waited table here s sunda dropped ball an hour later i went find hostess inquire reservation she said table ready shortly after another 20 minutes i went back hostess inquire table say no reservation time accommodate us 10 30 pm this twilight zone experience total insult i asked speak manager the manager even look system said yep get 10 30pm i asked name telephone sysem said dont reservation you i asked date i misheard something said no hostess said would seated 40 minutes knowing going nowhere and basically called liar decided take business elsewhere tell everyone less spectacular experience so crazy usually people write bad review after sit eat lol if knew would seated 10 30pm when we arrived at 7 30pm would never went bar overpriced drinks good stuff sunda,Y,Chris B.,"Miami, FL",01-06-2008,0,10,0,2,0,1,0,0,0,4,0.083333333,195,0.75,0.043821541
#NAME?,XwqxXVjoPX-b_3HO7xgkfQ,8d_DiHWB-pjBVW3a7D8EWg,08-02-2012,3,0,first restaurant great atmosphere wonderful drinks great service why 3 stars would give food 1 star super overpriced small portions sub par food lemongrass beef lollipops i told one best items menu beef extremely dry almost sunda poke way much sauce could tastea selection sushi sashimi choose 8 different types say look like sushi chef sliced fish it looked like something could home taste salmon fishy tuna scallop good worst sushi rice ever tasted honey ginger braised beef shortribs we got yelp reviews the beef melt mouth wonderful problem amount fat i love short ribs meant marbled however half entree hard pieces fat gristle disappointment sure i really idea reviews food 4 5 stars,Y,Mary W.,"Chicago, IL",01-08-2012,0,8,0,5,0,1,0,0,1,4,0.166666667,114,0.25,0.10722279
0U6oCVqpPq3cwRy0t2B5HA,XwqxXVjoPX-b_3HO7xgkfQ,Pcg4FtfbvSMMwrYuE1yVjQ,08-02-2012,5,0,i loved mastro s my husband came tuesday early dinner the service atmosphere wonderful food superb we shared 2 crabcakes start tasty for entrees got bone ribeye side lobster mash potatoes perfection it expensive restaurant steakhouse chicago great meal worth cost,Y,Mary W.,"Chicago, IL",01-08-2012,0,8,0,5,0,1,0,0,1,4,0.166666667,41,0.25,0.10722279
6YfaXqk9aBsHOYC0_QdeQQ,hIvxuP738QVPLEynKMJvdg,8d_DiHWB-pjBVW3a7D8EWg,5/26/2011,3,0,good drinks,Y,J. S.,"Chicago, IL",01-01-2011,0,18,1,0,1,1,0,0,0,4,0.166666667,2,0.25,0.161713781
gxJw8jjh7Wogp3hYcGVmpQ,hIvxuP738QVPLEynKMJvdg,Pcg4FtfbvSMMwrYuE1yVjQ,5/26/2011,4,0,great food super drinks will go back,Y,J. S.,"Chicago, IL",01-01-2011,0,18,1,0,1,1,0,0,0,4,0.166666667,7,0,0.161713781
JGKAf0NpqkrReiHa79BwWA,GkofcaHusfZgPWVbROODXg,8d_DiHWB-pjBVW3a7D8EWg,06-02-2009,4,0,gavin great smiled lot like mustache good food nice decor small part west hollywood fell hard chicago you ll like scene,Y,Carly Y.,"Chicago, IL",01-06-2009,1,7,0,1,1,1,0,0,0,4,0.083333333,21,0,0.018435099
0f63JMNEeeMyvgOMQMb_8w,APkbsrUwPd0OohWVymhZsQ,8d_DiHWB-pjBVW3a7D8EWg,06-05-2012,5,0,my favourite place sunday brunch the tempura french toast amazing as rolls tried dim sum the atmosphere lovely relaxing it mid morning sunday i dont know like happy hour dinner staff attentive knowledgeable menu the tea bar great and bloody mary bar huge big selection if guests town bring brunch,Y,Molly G.,"Chicago, IL",01-01-2012,0,6,0,3,0,0,0,0,0,4,0.083333333,50,0.25,0.011415012
X-7fiRgjvWeTk07lDNlHaA,ADXRJRvwxGf5gyaanhP65Q,8d_DiHWB-pjBVW3a7D8EWg,4/28/2011,4,0,i total sushi snob particular the thing unfavorable place wait excellent menu great service best sushi chicago far,Y,Michele L.,"Chicago, IL",01-01-2011,16,10,0,0,0,0,1,0,1,4,0.083333333,18,0,0.050847364
24oIjnSPnEmh_GlJsuNsoA,IMJaAN2T2VRZR5Uz1AAvrw,8d_DiHWB-pjBVW3a7D8EWg,03-09-2010,2,0,this place decent it looks beautiful staff attitude food the food greasy compare incredible authentic asian restaurants pepper great town,Y,Alice J.,"Highland Park, IL",01-03-2010,0,41,0,21,16,14,0,0,1,4,0.333333333,20,0.5,0.148285902
_Wpxmd0_RYpt_GSYKC98GQ,IMJaAN2T2VRZR5Uz1AAvrw,oCTlReyKjJxKPFYfCurxxQ,03-09-2010,1,0,one word creepy,Y,Alice J.,"Highland Park, IL",01-03-2010,0,41,0,21,16,14,0,0,1,4,0.333333333,3,0.75,0.148285902
FgDuz89Bm89l89gkE3nGaQ,IMJaAN2T2VRZR5Uz1AAvrw,GEpXn9rtTMtIj5NsGFiNQw,03-09-2010,2,0,funny people would give place good reviews what eat i missed or like pioneering interior design or maybe poorly trained staff i came high hopes would never return,Y,Alice J.,"Highland Park, IL",01-03-2010,0,41,0,21,16,14,0,0,1,4,0.333333333,28,0.5,0.148285902
x8Op22Zl0FzZoXdv15yeuA,IMJaAN2T2VRZR5Uz1AAvrw,yBRaSkuYwFhYEoucDyD0lA,03-09-2010,5,0,this phoenix worth trip china town alone i love it,Y,Alice J.,"Highland Park, IL",01-03-2010,0,41,0,21,16,14,0,0,1,4,0.333333333,10,0.25,0.148285902
fUBLo6DpQ32iFkiZPMCruQ,msCaXN0XxD2Ar96T7zZ4gQ,8d_DiHWB-pjBVW3a7D8EWg,1/20/2011,4,0,went mom thursday night loved everything i early dinner i enjoyed opportunity people watching i waited there seemed large party hostess kept directing people left exit sign stairs everyone else 28 40 somethings occasional sugar daddy blonde accessory once seated waiter attentive patient mother played 20 questions menu we ended ordering oxtail pot stickers delicious savory sized loompya mini egg rolls bib lettuce yummy creative sauces much better i expected large portion i d say around 10 rolls specialty sushi rolls crunch pig hidden lobster flavorful interesting my favorite two got firecracker hothothot waiter said hot mom thought could handle heat jalapenos tempura shrimp i cant exactly remember over all non sushi fanatic i really enjoyed every part meal i would definitely go recommend everyone,Y,Brittany H.,"Chicago, IL",01-08-2009,0,4,0,0,0,0,0,0,0,4,0.083333333,125,0,0.108383772
72GsrNpnYzmaooRRqHt4Yg,UgrRbtfLoVcSY7qkmOanLg,8d_DiHWB-pjBVW3a7D8EWg,4/22/2012,5,0,love scene cabbage salad great sushi spectacular,Y,Puffy Puffy D! D.,"Lincoln Park, Chicago, IL",01-04-2012,1,37,0,3,0,0,3,0,0,4,0.333333333,7,0.25,0.229827866
5O-QFtr4vPFuG4VKtVGTIA,UgrRbtfLoVcSY7qkmOanLg,z_qEuUuRWIq4O-YufXHf1w,4/22/2012,4,0,cheese sticks good sausage deep dish ceasar salad okay good place take visitors,Y,Puffy Puffy D! D.,"Lincoln Park, Chicago, IL",01-04-2012,1,37,0,3,0,0,3,0,0,3.5,0.333333333,13,0.125,0.229827866
Iedm0ghVnsMUshRUiVJj2w,UgrRbtfLoVcSY7qkmOanLg,4wreIFjaPMppyEnzKHbozg,4/22/2012,3,0,great salads asian chicken favorite better lunch people visiting advice put name list shop michigan bit typically line,Y,Puffy Puffy D! D.,"Lincoln Park, Chicago, IL",01-04-2012,1,37,0,3,0,0,3,0,0,3.5,0.333333333,18,0.125,0.229827866
G_-TJGS0GvaFIeJgnCJMzQ,UgrRbtfLoVcSY7qkmOanLg,ibreTMGGaQSanZttUchjKg,4/22/2012,3,0,not crazy crust however staple chicago great place take visitors deep dish downtown craziness authentic chicago feel,Y,Puffy Puffy D! D.,"Lincoln Park, Chicago, IL",01-04-2012,1,37,0,3,0,0,3,0,0,3.5,0.333333333,17,0.125,0.229827866
PzFdQp_hewUfMlEsA2AlKQ,hZlsl0gIpr_B_sjNl7BtXw,8d_DiHWB-pjBVW3a7D8EWg,9/14/2010,4,0,ate last night wow good firecracker def recommend it also amazing sake tyku yum yum yum i def heading back here love community seating oh guess make reservations cant tell much loved firecracker,Y,Brandi R.,"Chicago, IL",01-09-2010,15,9,1,3,0,0,0,0,1,4,0.083333333,33,0,0
G2_VXou_xihwuNFSv_PZZw,J00FCTvh8n5qiPCV5LabDA,8d_DiHWB-pjBVW3a7D8EWg,03-05-2012,5,0,three words alone enough keep coming back truffled kobe sashimi it get better although many excellent items compliment that an excellent experience,Y,Antonio M.,"Chicago, IL",01-03-2012,1,23,0,0,0,2,1,0,0,4,0.166666667,22,0.25,0.069870195
3nRApx2iw9RmljH_8LqAag,J00FCTvh8n5qiPCV5LabDA,cQnY_VneZisfUAqcbuEuKg,03-05-2012,1,0,i ve tried like restaurant a times my friends family like it i can t seem enjoy it there far better places pilsen,Y,Antonio M.,"Chicago, IL",01-03-2012,1,23,0,0,0,2,1,0,0,4,0.166666667,23,0.75,0.069870195
YoH-gHuOHGgiQ4aMIJAt4A,7SujJ-iTy0fa2qpW6F3YXA,8d_DiHWB-pjBVW3a7D8EWg,11-08-2010,5,0,what great spot friday night this place hip also loud if looking intimate conversation go if want great food great people watching spot we great waitress food exceptional we loved free starter crab salad delivered soon sat down we proceeded order small plates couple time the menu extensive asked waitress advice she told us favorites none disappointing we found asian restaurants appetizers always flavorful entrees kept ordering tummies said stop we definitely go back next time chicago,Y,Renita s.,"Madison, MS",01-11-2010,0,4,0,0,0,0,0,0,0,4,0.166666667,77,0.25,0.14175912
WRRqh2eGVuooAtU6yokTmQ,7SujJ-iTy0fa2qpW6F3YXA,dKcO9OQ44RPRlkWe-vToFA,11-08-2010,5,0,omg yummy sunday brunch this last meal chicago heading back mississippi it best brunch i ever life i 52 years young eaten lot nice restaurants brunch we started bloody mary hit cold bar we opted oysters half shell ceviche king crab cantaloupe mixture served champagne glass sounds weird fab next lobster bisque king crab drawn butter huge fried shrimp if want breakfast fare wasting stomach fill space eggs omelets bacon lastly managed hit dessert room yes i said room the little raspberry tarts scrumptious this spread 39 each i know make money expensive items offer i guess do i never go back chicago miss sunday brunch you either if like seafood spot bon appetit,Y,Renita s.,"Madison, MS",01-11-2010,0,4,0,0,0,0,0,0,0,4,0.166666667,114,0.25,0.14175912
fHhAaRREgQQ-UD5BpgSRcg,jIHFOcodB4ufzo8AYzN-gw,8d_DiHWB-pjBVW3a7D8EWg,02-01-2011,4,0,overall i impressed sunda it great atmosphere location i thought food awesome a bit pricey i think pretty fair get a good place groups special occasions the loompya crap cake crusted ahi tuna dry braised string beans dessert called ridiculous delicious i come back sure,Y,Rikki K.,"Chicago, IL",01-08-2010,0,13,0,3,1,0,0,0,0,4,0.083333333,45,0,0.083164006
W_vjrAr3WK0TOKN1w_H8Uw,2xDaXO-WFnLeM8vA0anXWQ,8d_DiHWB-pjBVW3a7D8EWg,8/27/2012,4,0,so one new places chicago new yorker loves restaurants sunda lives hype when arrived crowded hip good looking scene one drink bar seated sushi bar dinner waitress good knew menu well rush us all had variety different appetizers specials plus sushi everything great tuna tataki yellow tail jalapeno right it little loud i would expect hip trendy popular place one best dining experiences i chicago cant wait go back,Y,Michael K.,"Manhattan Beach, CA",01-08-2012,0,2,0,0,0,0,0,0,0,4,0.083333333,69,0,0
P7K_ebTRUKJytRqmvu_A_Q,mz0BCZe5hNFRR7oVpwd65g,8d_DiHWB-pjBVW3a7D8EWg,8/24/2012,4,0,food top notch service great what ask for we sat outside past saturday bunch rolls devil s pot sticky buns spicy shrimp my wife i pleased,Y,H C.,"Lincolnshire, IL",01-08-2011,0,2,0,0,0,0,0,0,0,4,0.083333333,26,0,0
V7IqRZZevABFHypYUFplzw,kAsi3hXVBdLnFB2CdeVvcQ,8d_DiHWB-pjBVW3a7D8EWg,8/18/2012,3,0,the food fairly decent way loud conversation people with i town guest i took dinner i new chicago area place far i live i may come back try week night perhaps noisy,Y,Joe Trader Joe T.,"Chicago, IL",01-08-2012,0,11,0,4,2,0,1,0,0,4,0.083333333,32,0.25,0
GlZgTzlEQeT2rVdT71ZZKA,qQv94t5uDS77gZFvQfEZaA,8d_DiHWB-pjBVW3a7D8EWg,8/16/2012,4,0,came thursday night dinner three girls i m fan rockit venues first time sunda pretty big expectations friendly staff great enviornment great decor amazing food grabbed drink bar first around 6pm drinks delicious strong about 12 14 bucks remember pretty average area as dinner rock shrimp tempura baked snow crab handroll sunda rainbow roll the number ten we shared everything amazing literally mouth waters thinking the number ten some best sushi i ever had we also bottle wine edamame came 40 45 without tip which 20 less i expecting pay anyway i back soon that s sure,Y,Taina M.,"Chicago, IL",01-06-2012,0,2,0,0,0,0,0,0,0,4,0.083333333,97,0,0
6PtrpKaP-sbbjwnhgbChRA,ybMJl0TFtbVTbBz01CX-AA,8d_DiHWB-pjBVW3a7D8EWg,08-10-2012,1,0,the decor nice classy place noisy food mediocre overpriced i think sunda deserved four star average yelp i usually agree yelp restaurant reviews one,Y,Monica S.,"Lafayette, IN",01-08-2012,0,1,0,0,0,0,0,0,0,4,0.083333333,24,0.75,0
6axozf_V9o4BbV7hVwIarQ,ePPlNYQJpWsgf3cXf2RwRA,8d_DiHWB-pjBVW3a7D8EWg,08-07-2012,4,0,i ve fan sunda years now we make annual stop convention calendar i took family last time great experience usual our server great made great suggestions although bit disappointed crispy rice sushi we ordered carafe sangria interesting pretty bland added mango syrup kids beverages back saddle our show season starts end month we ll surely back,Y,Doug F.,"Albert Lea, MN",01-08-2012,0,1,0,0,0,0,0,0,0,4,0.083333333,56,0,0
4MjvzNP7KzCH3zKOAdSczw,UnOtl89jXSId_y-ZUl2SjA,8d_DiHWB-pjBVW3a7D8EWg,7/24/2012,2,0,eh explains all the food nothing special price ridiculous,Y,Melanie E.,"Barrington, IL",01-07-2012,0,7,0,3,1,2,0,0,0,4,0.083333333,9,0.5,0
96hx3xkMB9bzuHqLzLdiLQ,2bsXe7YsO10zqmyjk1jmYw,8d_DiHWB-pjBVW3a7D8EWg,7/16/2012,5,0,this place phenomenal innovative food great wines great service great ambiance i highly recommend it go nicer restaurants chicago frequently i put birthday party dinner 20 people usually lot work not here tenae graybosh helped coordinate event absolutely professional creative great work with it multi course meal entire back room i pre selected wines started event bar appetizers roped back privacy the entire dinner party loved food everybody ate much wine selections hit service impeccable usually tricky group size manager brian evening absolutely game kept show rolling we started party 7 30 friday closed restaurant night i usually write reviews i personally know anybody works restaurant but great around experience i would sold crew made night happen short would recommend anybody i know back plenty times dr,Y,Dali R.,"Chicago, IL",01-07-2012,0,1,0,0,0,0,0,0,0,4,0.083333333,127,0.25,0
hC2DrhC8jE6tdOtBQMjltw,p_Crl9_NQkUShcnu5x64jg,8d_DiHWB-pjBVW3a7D8EWg,07-05-2012,2,0,suck fest,Y,Dan V.,"Bensenville, IL",01-09-2010,11,16,1,1,0,0,1,6,0,4,0.083333333,2,0.5,0
b3FSBygBiCTDxy4naussAA,hjHsvhrS6AJfx0rrEAWAIg,8d_DiHWB-pjBVW3a7D8EWg,07-01-2012,5,0,service great most amazing bartenders tempura french toast killed almost every artery sooo worth it great wash mimosas,Y,Frances A.,"Las Vegas, NV",01-07-2012,0,18,0,3,1,0,0,0,0,4,0.083333333,18,0.25,0
4i9dgnRKldRrHg5aq9_RIA,deCLrghVeGClL4djEeqbqg,8d_DiHWB-pjBVW3a7D8EWg,06-12-2012,1,0,worst restaurant month its expensive compared price taste great,Y,Hyoungmi K.,"Fulton, MD",01-06-2012,0,1,0,0,0,0,0,0,0,4,0.083333333,9,0.75,0
#NAME?,gTB4xnvRHM3J-Y6MJAvUxw,8d_DiHWB-pjBVW3a7D8EWg,5/28/2012,5,0,i never forget experience sunda our server amazing interior design perfect all interior made professional interior architect obvious if asking food yes recommend do like asian cuisine try pear sake you love,Y,Oz A.,"Chicago, IL",01-05-2012,0,8,0,5,5,0,0,0,0,4,0.083333333,32,0.25,0
0RrVShrszPqL64IaJS1kSg,Kt6AnBo6JPcwNIEE8Wdxog,8d_DiHWB-pjBVW3a7D8EWg,5/16/2012,5,0,best avocado roll ever great place vegan like myself love love love,Y,Chelsea W.,"Chicago, IL",01-05-2012,0,1,0,0,0,0,0,0,0,4,0.083333333,12,0.25,0
gpJZEQgcclCPIp-tZDx_Fg,ZbVJ9z9EDRAEiiK5aANNTg,8d_DiHWB-pjBVW3a7D8EWg,5/16/2012,5,0,my experience top notch everything waiter recommended awesome i definitely go back more highly recommend the service impeccable,Y,Jill B.,"Streamwood, IL",01-05-2012,0,1,0,0,0,0,0,0,0,4,0.083333333,18,0.25,0
qnMZYOvafE12H91Edf19uA,Wr864Du1tSP5Hrn1R2rYvg,8d_DiHWB-pjBVW3a7D8EWg,05-07-2012,5,0,my husband i went sunda weekday happy hour special it awesome we mai tai s drink special we also corn fritters shrimp tempura sushi it great will definitely go back we went right 5 loud,Y,Allyson B.,"Chicago, IL",01-03-2010,0,1,0,0,0,0,0,0,0,4,0.083333333,35,0.25,0
uuHQO78nf8Caz9T4jiRTaw,ZDEbC4pc9bH2XI8Ca92frQ,8d_DiHWB-pjBVW3a7D8EWg,05-05-2012,5,0,best sushi restaurant chicago i ve coming sunda since first opened atmosphere service food beverage quality always excellent the brussels sprout salad die for it s usually difficult get saturday night reservation can girls night go to spot,Y,Liz R.,"Chicago, IL",01-07-2010,0,2,0,0,0,0,0,0,0,4,0.083333333,38,0.25,0
YhZMfAd8yXrmErFIl-WfkQ,gJpqFXjZX7lpGWv6DnkGyQ,8d_DiHWB-pjBVW3a7D8EWg,05-03-2012,5,0,a,Y,Bobby M.,"Hampshire County, WV",01-04-2012,0,3,0,1,0,0,0,0,0,4,0.083333333,1,0.25,0
-8wxn5GemWRPIxEjBCHRog,zpYdbIn2G23OBjf9QotV-w,8d_DiHWB-pjBVW3a7D8EWg,8/30/2011,5,0,best sushi chicago everytime i dine sunda customer service blows away last week particular really blew water i called earlier afternoon around 1pm hoping make reservation two dining room unfortunately dining room fully commited hostess reserved us spot lounge i know reservations hard come by expecially friday night i ecstatic seat regardless much excitment later evening received phone call carla one hostesses informed able find seat dining room cancellation she couldnt friendlier phone i arrived treated though i one restraunt once seated pleasure rachel wait us she knowledgable dishes super friendly fun made dining experience one remember all food ambience service sunda provided impeccable i highly reccomend restraunt definately retunring customer,Y,Travis H.,"Chicago, IL",01-06-2011,0,2,0,0,0,0,0,0,0,4,0.083333333,111,0.25,0
IZSNeinmiOe-MO4UxS9ang,DjziDRSc4YIkU2cCtAvDCg,8d_DiHWB-pjBVW3a7D8EWg,8/30/2011,4,0,delicious we immediately accomodated sushi bar great food service prices actually steep,Y,Ann H.,"Chicago, IL",01-07-2011,10,2,0,1,0,0,0,0,0,4,0.083333333,12,0,0
ePU7DgD-vSm4bUTEcyBsVQ,PcC3EBsZ8Y7J3IeyukdMOQ,8d_DiHWB-pjBVW3a7D8EWg,8/30/2011,5,0,sunda recommended coworker found delightfully decadent fabulous environment sexy mature people the appetizers entrees desserts absolutely delicious full flavor simple dishes twist fully asian inspired also general manager aeron staff warm inviting professional it s definitely hot spot river north,Y,Harold RED M.,"Chicago, IL",01-08-2011,0,1,0,0,0,0,0,0,0,4,0.083333333,40,0.25,0
V9nfxzGl8M3sQzFqYxELIA,xzsc-kKKJtvdg9ENGSIGwA,8d_DiHWB-pjBVW3a7D8EWg,8/19/2011,5,0,excellent sushi wonderful service match the sumo roll yummy don t miss dessert,Y,Christina Meadow D.,"Chicago, IL",01-09-2008,0,19,0,10,2,3,0,0,0,4,0.083333333,13,0.25,0
RdSG8QJ390h_iX9i1Skvuw,FKJ1hPcMk_56owwby6FlmQ,8d_DiHWB-pjBVW3a7D8EWg,8/14/2011,5,0,favorite restaurant chicago,Y,John T.,"Near North Side, Chicago, IL",01-05-2011,1,2,0,1,0,0,0,0,0,4,0.083333333,3,0.25,0
b6usFubTt73RcyduWaTCXQ,ZR62RVxM0Hd247hAw4oYcQ,8d_DiHWB-pjBVW3a7D8EWg,08-11-2011,5,0,sunda great atmosphere delicious food it s wonderful spot weekend week day night i love sushi still order many types dishes i ve twice sure going back,Y,Jessica E.,"Chicago, IL",01-08-2011,0,1,0,0,0,0,0,0,0,4,0.083333333,27,0.25,0
QXJW0MfkuwaW8hgJMlF-cg,4jF7I8iXguhweTFQkWWczg,8d_DiHWB-pjBVW3a7D8EWg,08-01-2011,5,0,this first time dining sunda went past expectations we started rock shrimp tempura amazing every course thereafter better last i highly recommend noodle entress pork shrimp it also got steak entree the steak seasoned perfectly tender lastly finished dinner ridiculist dessert carrot cake ice cream center i def back,Y,Candice K.,"Chicago, IL",01-05-2010,0,2,0,1,0,0,0,0,0,4,0.083333333,49,0.25,0
7m4GBCuHooLPkt4y-LoJhQ,-7Pqh18Egy-fnaOau7O_aA,8d_DiHWB-pjBVW3a7D8EWg,7/25/2011,5,0,love sunda we first went chef s tasting menu deal i got groupon each portion menu plentiful enough sharing two people since then gone back order regular menu enjoyed well the dining room bit loud side bad would keep us away some faves chop chop chicken salad rock shrimp tempura starters all sushi rolls great especially yellowtail jalapeno roll have fun enjoy,Y,J L.,"Chicago, IL",01-07-2011,0,1,0,0,0,0,0,0,1,4,0.083333333,62,0.25,0
ZJuYV1gr9NBhfz1U61U7BA,vuwnvzXB-AJessPewhgZ0w,8d_DiHWB-pjBVW3a7D8EWg,03-11-2011,5,0,we come chicago every three months we rule we eat place twice sunda first violation rule great sushi great meals great service we ll worth breaking rules for,Y,Pamela F.,"Jefferson City, MO",01-03-2011,0,1,0,0,1,0,0,0,0,4,0.083333333,28,0.25,0
IW46gzs4FZbWhQsgrI2ftQ,ldp7D0JYi-zlRNMN_Th10w,8d_DiHWB-pjBVW3a7D8EWg,03-11-2011,5,0,this place great we celebrated birthday february everything perfect the food service spectacular,Y,Max Church R.,"Chicago, IL",01-06-2009,2,4,0,3,1,0,0,0,1,4,0.083333333,13,0.25,0
o5V3LGKLKPtAURFowxMVjw,JD5AhdwMfIEmpDN744gIfA,8d_DiHWB-pjBVW3a7D8EWg,03-11-2011,5,0,sunda recommended us decided go anniversary we idea expect pleasantly surprised it amazing the atmosphere unique food amazing service terrific we definitely go back maybe make restaurant yearly tradition,Y,Kara C.,"Goshen, IN",01-03-2011,0,1,0,0,0,0,0,0,0,4,0.083333333,29,0.25,0
AhzsSMChsog7fVm9FNyN8Q,XPU_TEryrEzgGQ9Ij2yidg,8d_DiHWB-pjBVW3a7D8EWg,03-08-2011,1,0,i understand place popular their food original exciting or authentic it s even well prepared the steak lollipops fat stick anything else don t get wrong i m kind girl wants fat meat line drawn somewhere while design place somewhat interesting ridiculously uncomfortable when i go eat i d like think food hard piece wood pressing sit bones the lounge couches even worse the back couch way far away front couch like lean back either 160 degree angle scoot way back legs sticking straight edge all all place totally overrated overpriced there many great restaurants area why would choose one,Y,Roxy P.,"Chicago, IL",01-03-2011,0,3,0,2,1,1,0,0,0,4,0.083333333,100,0.75,0
9F4WXO5hJFQ1Arg9ad_QCQ,1OSqE-Esj_qfvwBSrZWRqA,8d_DiHWB-pjBVW3a7D8EWg,03-07-2011,2,0,the reason i didnt give sunda better review atmosphere i went one person seated small table end row next bar the place crowded enough room people waiting table wait bar spilled restaurant area i enjoy dinner people standing us breathing plates,Y,Alan J.,"Chicago, IL",01-03-2010,0,4,0,0,0,0,0,0,0,4,0.083333333,41,0.5,0
4aP2Qd7ayOVN2gSPrSXn8w,IegH04n7p_eBqRcNNhDzmA,8d_DiHWB-pjBVW3a7D8EWg,03-03-2011,4,0,it great the thing prevents 5 stars i d love see better selection shellfish allergies a rolls sounded 95 great except would add lobster shrimp removed number options even still i ll go back i ll keep pressing allergy friendly can get deep fryer least,Y,Mister G.,"Naperville, IL",01-03-2011,0,4,0,10,0,2,0,0,0,4,0.083333333,45,0,0
G3d-HV9z0B3ww5j33zBJvw,8Bysn_WS00Q24eKwXs-KQg,8d_DiHWB-pjBVW3a7D8EWg,2/23/2011,5,0,great service great food recommend everything sushi bar crispy pata seabass curry,Y,Leo H.,"Highland Park, IL",01-02-2011,0,1,0,0,0,0,0,0,0,4,0.083333333,12,0.25,0
